data;cidade;precipitacao
2012-05-31;SAO JOAO DO PIAUI;0
2012-06-30;SAO JOAO DO PIAUI;0
2012-07-31;SAO JOAO DO PIAUI;0
2012-08-31;SAO JOAO DO PIAUI;0
2012-09-30;SAO JOAO DO PIAUI;0
2012-10-31;SAO JOAO DO PIAUI;0
2012-11-30;SAO JOAO DO PIAUI;63,9
2012-12-31;SAO JOAO DO PIAUI;52,2
2007-01-31;SALINAS;72,1
2007-02-28;SALINAS;240
2007-03-31;SALINAS;11,4
2007-04-30;SALINAS;95
2007-05-31;SALINAS;3,1
2007-06-30;SALINAS;,4
2007-07-31;SALINAS;,7
2007-08-31;SALINAS;,6
2007-09-30;SALINAS;7,1
2007-10-31;SALINAS;0
2007-11-30;SALINAS;139,4
2007-12-31;SALINAS;112,9
2008-01-31;SALINAS;79
2008-02-29;SALINAS;62,7
2008-03-31;SALINAS;36,3
2008-04-30;SALINAS;76,6
2008-05-31;SALINAS;0
2008-06-30;SALINAS;,5
2008-07-31;SALINAS;0
2008-08-31;SALINAS;0
2008-09-30;SALINAS;22
2008-10-31;SALINAS;1
2008-11-30;SALINAS;351,6
2008-12-31;SALINAS;260,9
2009-01-31;SALINAS;119,2
2009-02-28;SALINAS;4,8
2009-03-31;SALINAS;34,7
2009-04-30;SALINAS;204,3
2009-05-31;SALINAS;22,8
2009-06-30;SALINAS;0
2009-07-31;SALINAS;0
2009-08-31;SALINAS;6,5
2009-09-30;SALINAS;2,6
2009-10-31;SALINAS;186,5
2009-11-30;SALINAS;56,9
2009-12-31;SALINAS;79,5
2010-01-31;SALINAS;28,3
2010-02-28;SALINAS;88,8
2010-03-31;SALINAS;247,7
2010-04-30;SALINAS;75
2010-05-31;SALINAS;16,6
2010-06-30;SALINAS;,7
2010-07-31;SALINAS;6
2010-08-31;SALINAS;0
2010-09-30;SALINAS;0
2010-10-31;SALINAS;25,6
2010-11-30;SALINAS;303
2010-12-31;SALINAS;241,5
2011-01-31;SALINAS;52,6
2011-02-28;SALINAS;28,4
2011-03-31;SALINAS;131,2
2011-04-30;SALINAS;38,6
2011-05-31;SALINAS;1,5
2011-06-30;SALINAS;0
2011-07-31;SALINAS;3,4
2011-08-31;SALINAS;,2
2011-09-30;SALINAS;0
2011-10-31;SALINAS;95,1
2011-11-30;SALINAS;138,3
2011-12-31;SALINAS;216,9
2012-01-31;SALINAS;65,6
2012-02-29;SALINAS;48
2012-03-31;SALINAS;25,2
2012-04-30;SALINAS;1
2012-05-31;SALINAS;63,7
2012-06-30;SALINAS;0
2012-07-31;SALINAS;,8
2012-08-31;SALINAS;1,4
2012-09-30;SALINAS;6,2
2012-10-31;SALINAS;3,3
2012-11-30;SALINAS;243,2
2012-12-31;SALINAS;54,9
2007-01-31;RECIFE (CURADO);83,5
2007-02-28;RECIFE (CURADO);226,7
2007-03-31;RECIFE (CURADO);138,7
2007-04-30;RECIFE (CURADO);347,3
2007-05-31;RECIFE (CURADO);208,2
2007-06-30;RECIFE (CURADO);390,8
2007-07-31;RECIFE (CURADO);331
2007-08-31;RECIFE (CURADO);223,7
2007-09-30;RECIFE (CURADO);127,1
2007-10-31;RECIFE (CURADO);25,6
2007-11-30;RECIFE (CURADO);40
2007-12-31;RECIFE (CURADO);30,6
2008-01-31;RECIFE (CURADO);85,7
2008-02-29;RECIFE (CURADO);32,3
2008-03-31;RECIFE (CURADO);395,4
2008-04-30;RECIFE (CURADO);314,2
2008-05-31;RECIFE (CURADO);415,7
2008-06-30;RECIFE (CURADO);391,8
2008-07-31;RECIFE (CURADO);374,3
2008-08-31;RECIFE (CURADO);294,4
2008-09-30;RECIFE (CURADO);47,6
2008-10-31;RECIFE (CURADO);53,6
2008-11-30;RECIFE (CURADO);16
2008-12-31;RECIFE (CURADO);18,3
2009-01-31;RECIFE (CURADO);85,2
2009-02-28;RECIFE (CURADO);376,1
2009-03-31;RECIFE (CURADO);142,8
2009-04-30;RECIFE (CURADO);351,8
2009-05-31;RECIFE (CURADO);410,1
2009-06-30;RECIFE (CURADO);333
2009-07-31;RECIFE (CURADO);386,8
2009-08-31;RECIFE (CURADO);290,2
2009-09-30;RECIFE (CURADO);83,5
2009-10-31;RECIFE (CURADO);16,3
2009-11-30;RECIFE (CURADO);49,9
2009-12-31;RECIFE (CURADO);47,8
2010-01-31;RECIFE (CURADO);193,4
2010-02-28;RECIFE (CURADO);45,2
2010-03-31;RECIFE (CURADO);92,7
2010-04-30;RECIFE (CURADO);273,3
2010-05-31;RECIFE (CURADO);114,3
2010-06-30;RECIFE (CURADO);543,9
2010-07-31;RECIFE (CURADO);259,4
2010-08-31;RECIFE (CURADO);191,2
2010-09-30;RECIFE (CURADO);74,3
2010-10-31;RECIFE (CURADO);37,4
2010-11-30;RECIFE (CURADO);23,5
2010-12-31;RECIFE (CURADO);84,8
2011-01-31;RECIFE (CURADO);139,3
2011-02-28;RECIFE (CURADO);336,6
2011-03-31;RECIFE (CURADO);129,5
2011-04-30;RECIFE (CURADO);647,4
2011-05-31;RECIFE (CURADO);755,7
2011-06-30;RECIFE (CURADO);303,9
2011-07-31;RECIFE (CURADO);544,4
2011-08-31;RECIFE (CURADO);201,8
2011-09-30;RECIFE (CURADO);35,7
2011-10-31;RECIFE (CURADO);34,6
2011-11-30;RECIFE (CURADO);75
2011-12-31;RECIFE (CURADO);41,8
2012-01-31;RECIFE (CURADO);198,6
2012-02-29;RECIFE (CURADO);189,8
2012-03-31;RECIFE (CURADO);138,8
2012-04-30;RECIFE (CURADO);55,8
2012-05-31;RECIFE (CURADO);190,2
2012-06-30;RECIFE (CURADO);296,5
2012-07-31;RECIFE (CURADO);261,7
2012-08-31;RECIFE (CURADO);163,5
2012-09-30;RECIFE (CURADO);19,7
2012-10-31;RECIFE (CURADO);54,4
2012-11-30;RECIFE (CURADO);9,9
2012-12-31;RECIFE (CURADO);25,1
2007-01-31;SANTO ANTONIO DE PADUA;518,5
2007-02-28;SANTO ANTONIO DE PADUA;43,6
2007-03-31;SANTO ANTONIO DE PADUA;47,3
2007-04-30;SANTO ANTONIO DE PADUA;78,1
2007-05-31;SANTO ANTONIO DE PADUA;20,8
2007-06-30;SANTO ANTONIO DE PADUA;6,8
2007-07-31;SANTO ANTONIO DE PADUA;12,8
2007-08-31;SANTO ANTONIO DE PADUA;1,1
2007-09-30;SANTO ANTONIO DE PADUA;10,1
2007-10-31;SANTO ANTONIO DE PADUA;89,4
2007-11-30;SANTO ANTONIO DE PADUA;117,4
2007-12-31;SANTO ANTONIO DE PADUA;214,5
2008-01-31;SANTO ANTONIO DE PADUA;270,3
2008-02-29;SANTO ANTONIO DE PADUA;208,7
2008-03-31;SANTO ANTONIO DE PADUA;212,5
2008-04-30;SANTO ANTONIO DE PADUA;112,5
2008-05-31;SANTO ANTONIO DE PADUA;3,6
2008-06-30;SANTO ANTONIO DE PADUA;25,1
2008-07-31;SANTO ANTONIO DE PADUA;11,3
2008-08-31;SANTO ANTONIO DE PADUA;3,8
2008-09-30;SANTO ANTONIO DE PADUA;54,9
2008-10-31;SANTO ANTONIO DE PADUA;63,2
2008-11-30;SANTO ANTONIO DE PADUA;236,7
2008-12-31;SANTO ANTONIO DE PADUA;435,9
2009-01-31;SANTO ANTONIO DE PADUA;261,2
2009-02-28;SANTO ANTONIO DE PADUA;99
2009-03-31;SANTO ANTONIO DE PADUA;155,4
2009-04-30;SANTO ANTONIO DE PADUA;59,8
2009-05-31;SANTO ANTONIO DE PADUA;14,8
2009-06-30;SANTO ANTONIO DE PADUA;64,2
2009-07-31;SANTO ANTONIO DE PADUA;5,7
2009-08-31;SANTO ANTONIO DE PADUA;26,5
2009-09-30;SANTO ANTONIO DE PADUA;130,1
2009-10-31;SANTO ANTONIO DE PADUA;230,4
2009-11-30;SANTO ANTONIO DE PADUA;99,4
2009-12-31;SANTO ANTONIO DE PADUA;293,5
2010-01-31;SANTO ANTONIO DE PADUA;117
2010-02-28;SANTO ANTONIO DE PADUA;20,7
2010-03-31;SANTO ANTONIO DE PADUA;157,7
2010-04-30;SANTO ANTONIO DE PADUA;150,1
2010-05-31;SANTO ANTONIO DE PADUA;15,4
2010-06-30;SANTO ANTONIO DE PADUA;2,8
2010-07-31;SANTO ANTONIO DE PADUA;23,3
2010-08-31;SANTO ANTONIO DE PADUA;17,5
2010-09-30;SANTO ANTONIO DE PADUA;18,9
2010-10-31;SANTO ANTONIO DE PADUA;116,8
2010-11-30;SANTO ANTONIO DE PADUA;246,9
2010-12-31;SANTO ANTONIO DE PADUA;448,9
2011-01-31;SANTO ANTONIO DE PADUA;90,8
2011-02-28;SANTO ANTONIO DE PADUA;41,5
2011-03-31;SANTO ANTONIO DE PADUA;220,1
2011-04-30;SANTO ANTONIO DE PADUA;145,4
2011-05-31;SANTO ANTONIO DE PADUA;76,2
2011-06-30;SANTO ANTONIO DE PADUA;10,1
2011-07-31;SANTO ANTONIO DE PADUA;6,2
2011-08-31;SANTO ANTONIO DE PADUA;17,6
2011-09-30;SANTO ANTONIO DE PADUA;7,8
2011-10-31;SANTO ANTONIO DE PADUA;231,2
2011-11-30;SANTO ANTONIO DE PADUA;195,2
2011-12-31;SANTO ANTONIO DE PADUA;248
2012-01-31;SANTO ANTONIO DE PADUA;476,1
2012-02-29;SANTO ANTONIO DE PADUA;17,4
2012-03-31;SANTO ANTONIO DE PADUA;146,8
2012-04-30;SANTO ANTONIO DE PADUA;41
2012-05-31;SANTO ANTONIO DE PADUA;97,6
2012-06-30;SANTO ANTONIO DE PADUA;26,2
2012-07-31;SANTO ANTONIO DE PADUA;8,1
2012-08-31;SANTO ANTONIO DE PADUA;44,5
2012-09-30;SANTO ANTONIO DE PADUA;26,7
2012-10-31;SANTO ANTONIO DE PADUA;30,3
2012-11-30;SANTO ANTONIO DE PADUA;234,5
2012-12-31;SANTO ANTONIO DE PADUA;118,2
2007-01-31;TERESINA;68,8
2007-02-28;TERESINA;530,2
2007-03-31;TERESINA;345,7
2007-04-30;TERESINA;235,4
2007-05-31;TERESINA;62,4
2007-06-30;TERESINA;,9
2007-07-31;TERESINA;2,2
2007-08-31;TERESINA;1,6
2007-09-30;TERESINA;0
2007-10-31;TERESINA;33,2
2007-11-30;TERESINA;31
2007-12-31;TERESINA;101,6
2008-01-31;TERESINA;295,2
2008-02-29;TERESINA;220,5
2008-03-31;TERESINA;297,2
2008-04-30;TERESINA;506,8
2008-05-31;TERESINA;166,4
2008-06-30;TERESINA;6,5
2008-07-31;TERESINA;0
2008-08-31;TERESINA;1,6
2008-09-30;TERESINA;14,4
2008-10-31;TERESINA;8,5
2008-11-30;TERESINA;14,6
2008-12-31;TERESINA;192
2009-01-31;TERESINA;210,6
2009-02-28;TERESINA;197,6
2009-03-31;TERESINA;355,1
2009-04-30;TERESINA;546,5
2009-05-31;TERESINA;401,4
2009-06-30;TERESINA;20,7
2009-07-31;TERESINA;46,9
2009-08-31;TERESINA;2,8
2009-09-30;TERESINA;0
2009-10-31;TERESINA;13
2009-11-30;TERESINA;6,7
2009-12-31;TERESINA;226,7
2010-01-31;TERESINA;164
2010-02-28;TERESINA;95,9
2010-03-31;TERESINA;109,5
2010-04-30;TERESINA;254,5
2010-05-31;TERESINA;115,2
2010-06-30;TERESINA;74,7
2010-07-31;TERESINA;1,8
2010-08-31;TERESINA;0
2010-09-30;TERESINA;2
2010-10-31;TERESINA;28,7
2010-11-30;TERESINA;56,7
2010-12-31;TERESINA;133,3
2011-01-31;TERESINA;151,9
2011-02-28;TERESINA;200,8
2011-03-31;TERESINA;286,4
2011-04-30;TERESINA;387,4
2011-05-31;TERESINA;213,9
2011-06-30;TERESINA;3,9
2011-07-31;TERESINA;19,3
2011-08-31;TERESINA;10,8
2011-09-30;TERESINA;,6
2011-10-31;TERESINA;167,6
2011-11-30;TERESINA;124,6
2011-12-31;TERESINA;23,4
2012-01-31;TERESINA;133,1
2012-02-29;TERESINA;317,1
2012-03-31;TERESINA;264
2012-04-30;TERESINA;121
2012-05-31;TERESINA;31,3
2012-06-30;TERESINA;25,4
2012-07-31;TERESINA;0
2012-08-31;TERESINA;0
2012-09-30;TERESINA;0
2012-10-31;TERESINA;3,1
2012-11-30;TERESINA;6,1
2012-12-31;TERESINA;76,1
2007-01-31;CAMPO LARGO;null
2007-02-28;CAMPO LARGO;null
2007-03-31;CAMPO LARGO;null
2007-04-30;CAMPO LARGO;null
2007-05-31;CAMPO LARGO;null
2007-06-30;CAMPO LARGO;null
2007-07-31;CAMPO LARGO;null
2007-08-31;CAMPO LARGO;null
2007-09-30;CAMPO LARGO;null
2007-10-31;CAMPO LARGO;null
2007-11-30;CAMPO LARGO;null
2007-12-31;CAMPO LARGO;null
2008-01-31;CAMPO LARGO;null
2008-02-29;CAMPO LARGO;null
2008-03-31;CAMPO LARGO;null
2008-04-30;CAMPO LARGO;null
2008-05-31;CAMPO LARGO;null
2008-06-30;CAMPO LARGO;null
2008-07-31;CAMPO LARGO;null
2008-08-31;CAMPO LARGO;null
2008-09-30;CAMPO LARGO;null
2008-10-31;CAMPO LARGO;null
2008-11-30;CAMPO LARGO;null
2008-12-31;CAMPO LARGO;null
2009-01-31;CAMPO LARGO;null
2009-02-28;CAMPO LARGO;null
2009-03-31;CAMPO LARGO;null
2009-04-30;CAMPO LARGO;null
2009-05-31;CAMPO LARGO;null
2009-06-30;CAMPO LARGO;null
2009-07-31;CAMPO LARGO;null
2009-08-31;CAMPO LARGO;null
2009-09-30;CAMPO LARGO;null
2009-10-31;CAMPO LARGO;null
2009-11-30;CAMPO LARGO;null
2009-12-31;CAMPO LARGO;null
2010-01-31;CAMPO LARGO;null
2010-02-28;CAMPO LARGO;null
2010-03-31;CAMPO LARGO;null
2010-04-30;CAMPO LARGO;null
2010-05-31;CAMPO LARGO;null
2010-06-30;CAMPO LARGO;null
2010-07-31;CAMPO LARGO;null
2010-08-31;CAMPO LARGO;null
2010-09-30;CAMPO LARGO;null
2010-10-31;CAMPO LARGO;null
2010-11-30;CAMPO LARGO;null
2010-12-31;CAMPO LARGO;null
2011-01-31;CAMPO LARGO;null
2011-02-28;CAMPO LARGO;null
2011-03-31;CAMPO LARGO;null
2011-04-30;CAMPO LARGO;null
2011-05-31;CAMPO LARGO;null
2011-06-30;CAMPO LARGO;null
2011-07-31;CAMPO LARGO;null
2011-08-31;CAMPO LARGO;null
2011-09-30;CAMPO LARGO;null
2011-10-31;CAMPO LARGO;null
2011-11-30;CAMPO LARGO;null
2011-12-31;CAMPO LARGO;null
2012-01-31;CAMPO LARGO;null
2012-02-29;CAMPO LARGO;null
2012-03-31;CAMPO LARGO;null
2012-04-30;CAMPO LARGO;null
2012-05-31;CAMPO LARGO;null
2012-06-30;CAMPO LARGO;null
2012-07-31;CAMPO LARGO;null
2012-08-31;CAMPO LARGO;null
2012-09-30;CAMPO LARGO;null
2012-10-31;CAMPO LARGO;null
2012-11-30;CAMPO LARGO;null
2012-12-31;CAMPO LARGO;null
2007-01-31;SAO LUIZ GONZAGA;244
2007-02-28;SAO LUIZ GONZAGA;164,1
2007-03-31;SAO LUIZ GONZAGA;155,1
2007-04-30;SAO LUIZ GONZAGA;268,8
2007-05-31;SAO LUIZ GONZAGA;205,4
2007-06-30;SAO LUIZ GONZAGA;53
2007-07-31;SAO LUIZ GONZAGA;118,2
2007-08-31;SAO LUIZ GONZAGA;51,6
2007-09-30;SAO LUIZ GONZAGA;367,1
2007-10-31;SAO LUIZ GONZAGA;222,9
2007-11-30;SAO LUIZ GONZAGA;164,5
2007-12-31;SAO LUIZ GONZAGA;105,4
2008-01-31;SAO LUIZ GONZAGA;140,1
2008-02-29;SAO LUIZ GONZAGA;136,9
2008-03-31;SAO LUIZ GONZAGA;53,3
2008-04-30;SAO LUIZ GONZAGA;195,2
2008-05-31;SAO LUIZ GONZAGA;89,4
2008-06-30;SAO LUIZ GONZAGA;189
2008-07-31;SAO LUIZ GONZAGA;50,9
2008-08-31;SAO LUIZ GONZAGA;132,5
2008-09-30;SAO LUIZ GONZAGA;80,9
2008-10-31;SAO LUIZ GONZAGA;483,5
2008-11-30;SAO LUIZ GONZAGA;47,9
2008-12-31;SAO LUIZ GONZAGA;40,3
2009-01-31;SAO LUIZ GONZAGA;126,3
2009-02-28;SAO LUIZ GONZAGA;131,7
2009-03-31;SAO LUIZ GONZAGA;44
2009-04-30;SAO LUIZ GONZAGA;7,5
2009-05-31;SAO LUIZ GONZAGA;156,1
2009-06-30;SAO LUIZ GONZAGA;102
2009-07-31;SAO LUIZ GONZAGA;122,1
2009-08-31;SAO LUIZ GONZAGA;193,7
2009-09-30;SAO LUIZ GONZAGA;224,9
2009-10-31;SAO LUIZ GONZAGA;176,3
2009-11-30;SAO LUIZ GONZAGA;672,2
2009-12-31;SAO LUIZ GONZAGA;214,5
2010-01-31;SAO LUIZ GONZAGA;399,1
2010-02-28;SAO LUIZ GONZAGA;244,5
2010-03-31;SAO LUIZ GONZAGA;93,3
2010-04-30;SAO LUIZ GONZAGA;150,6
2010-05-31;SAO LUIZ GONZAGA;138,6
2010-06-30;SAO LUIZ GONZAGA;73,3
2010-07-31;SAO LUIZ GONZAGA;217,6
2010-08-31;SAO LUIZ GONZAGA;13,6
2010-09-30;SAO LUIZ GONZAGA;279,2
2010-10-31;SAO LUIZ GONZAGA;118
2010-11-30;SAO LUIZ GONZAGA;48,6
2010-12-31;SAO LUIZ GONZAGA;231,4
2011-01-31;SAO LUIZ GONZAGA;108,2
2011-02-28;SAO LUIZ GONZAGA;193
2011-03-31;SAO LUIZ GONZAGA;141,4
2011-04-30;SAO LUIZ GONZAGA;178,2
2011-05-31;SAO LUIZ GONZAGA;82,5
2011-06-30;SAO LUIZ GONZAGA;145,7
2011-07-31;SAO LUIZ GONZAGA;162,9
2011-08-31;SAO LUIZ GONZAGA;150
2011-09-30;SAO LUIZ GONZAGA;90,1
2011-10-31;SAO LUIZ GONZAGA;237,1
2011-11-30;SAO LUIZ GONZAGA;82,7
2011-12-31;SAO LUIZ GONZAGA;38,3
2012-01-31;SAO LUIZ GONZAGA;49,4
2012-02-29;SAO LUIZ GONZAGA;48,7
2012-03-31;SAO LUIZ GONZAGA;62,9
2012-04-30;SAO LUIZ GONZAGA;94,2
2012-05-31;SAO LUIZ GONZAGA;16,2
2012-06-30;SAO LUIZ GONZAGA;59,8
2012-07-31;SAO LUIZ GONZAGA;81,1
2012-08-31;SAO LUIZ GONZAGA;82,2
2012-09-30;SAO LUIZ GONZAGA;113,4
2012-10-31;SAO LUIZ GONZAGA;454,4
2012-11-30;SAO LUIZ GONZAGA;67,2
2012-12-31;SAO LUIZ GONZAGA;348,1
2007-01-31;NATAL;86,3
2007-02-28;NATAL;66
2007-03-31;NATAL;265
2007-04-30;NATAL;247,7
2007-05-31;NATAL;120,9
2007-06-30;NATAL;560,5
2007-07-31;NATAL;191,8
2007-08-31;NATAL;95,8
2007-09-30;NATAL;46,3
2007-10-31;NATAL;20,2
2007-11-30;NATAL;45,2
2007-12-31;NATAL;16
2008-01-31;NATAL;69,2
2008-02-29;NATAL;22,4
2008-03-31;NATAL;275,5
2008-04-30;NATAL;409,3
2008-05-31;NATAL;212,3
2008-06-30;NATAL;542,3
2008-07-31;NATAL;473,3
2008-08-31;NATAL;401,3
2008-09-30;NATAL;37,8
2008-10-31;NATAL;31,8
2008-11-30;NATAL;9,5
2008-12-31;NATAL;,4
2009-01-31;NATAL;162,1
2009-02-28;NATAL;245,4
2009-03-31;NATAL;220,6
2009-04-30;NATAL;364,3
2009-05-31;NATAL;372,3
2009-06-30;NATAL;304,7
2009-07-31;NATAL;347,9
2009-08-31;NATAL;229,2
2009-09-30;NATAL;76,7
2009-10-31;NATAL;1
2009-11-30;NATAL;6,7
2009-12-31;NATAL;9,5
2010-01-31;NATAL;70,9
2010-02-28;NATAL;81,4
2010-03-31;NATAL;69,9
2010-04-30;NATAL;191
2010-05-31;NATAL;262,6
2010-06-30;NATAL;155,2
2010-07-31;NATAL;151,5
2010-08-31;NATAL;95,3
2010-09-30;NATAL;38,5
2010-10-31;NATAL;8,2
2010-11-30;NATAL;4,2
2010-12-31;NATAL;54,7
2011-01-31;NATAL;326,1
2011-02-28;NATAL;76,5
2011-03-31;NATAL;146,7
2011-04-30;NATAL;371,6
2011-05-31;NATAL;413
2011-06-30;NATAL;445,4
2011-07-31;NATAL;170,4
2011-08-31;NATAL;118,8
2011-09-30;NATAL;33,3
2011-10-31;NATAL;20,8
2011-11-30;NATAL;44
2011-12-31;NATAL;21,9
2012-01-31;NATAL;76,5
2012-02-29;NATAL;110,9
2012-03-31;NATAL;146,2
2012-04-30;NATAL;60,7
2012-05-31;NATAL;184,4
2012-06-30;NATAL;302,1
2012-07-31;NATAL;234,9
2012-08-31;NATAL;63,4
2012-09-30;NATAL;41,6
2012-10-31;NATAL;18,4
2012-11-30;NATAL;,7
2012-12-31;NATAL;1,4
2007-01-31;CUIABA;284,3
2007-02-28;CUIABA;315,7
2007-03-31;CUIABA;174,3
2007-04-30;CUIABA;140,4
2007-05-31;CUIABA;31,1
2007-06-30;CUIABA;,4
2007-07-31;CUIABA;22,8
2007-08-31;CUIABA;0
2007-09-30;CUIABA;5
2007-10-31;CUIABA;188,2
2007-11-30;CUIABA;274,9
2007-12-31;CUIABA;184,9
2008-01-31;CUIABA;356,5
2008-02-29;CUIABA;68,9
2008-03-31;CUIABA;141
2008-04-30;CUIABA;null
2008-05-31;CUIABA;null
2008-06-30;CUIABA;null
2008-07-31;CUIABA;null
2008-08-31;CUIABA;null
2008-09-30;CUIABA;null
2008-10-31;CUIABA;null
2008-11-30;CUIABA;null
2008-12-31;CUIABA;null
2009-01-31;CUIABA;null
2009-02-28;CUIABA;null
2009-03-31;CUIABA;null
2009-04-30;CUIABA;null
2009-05-31;CUIABA;49,7
2009-06-30;CUIABA;45,2
2009-07-31;CUIABA;29,7
2009-08-31;CUIABA;89,6
2009-09-30;CUIABA;73,3
2009-10-31;CUIABA;175,6
2009-11-30;CUIABA;111
2009-12-31;CUIABA;353,9
2010-01-31;CUIABA;352,3
2010-02-28;CUIABA;359,2
2010-03-31;CUIABA;352,1
2010-04-30;CUIABA;75,9
2010-05-31;CUIABA;26,7
2010-06-30;CUIABA;2,6
2010-07-31;CUIABA;13,6
2010-08-31;CUIABA;0
2010-09-30;CUIABA;3,6
2010-10-31;CUIABA;137
2010-11-30;CUIABA;140,7
2010-12-31;CUIABA;132,8
2011-01-31;CUIABA;337,2
2011-02-28;CUIABA;370,9
2011-03-31;CUIABA;365,4
2011-04-30;CUIABA;163,4
2011-05-31;CUIABA;2,4
2011-06-30;CUIABA;22,2
2011-07-31;CUIABA;,7
2011-08-31;CUIABA;14,3
2011-09-30;CUIABA;3
2011-10-31;CUIABA;125,8
2011-11-30;CUIABA;119,7
2011-12-31;CUIABA;148
2012-01-31;CUIABA;291,9
2012-02-29;CUIABA;284,6
2012-03-31;CUIABA;244,7
2012-04-30;CUIABA;51,1
2012-05-31;CUIABA;264,2
2012-06-30;CUIABA;33,3
2012-07-31;CUIABA;0
2012-08-31;CUIABA;0
2012-09-30;CUIABA;40,8
2012-10-31;CUIABA;26
2012-11-30;CUIABA;161,8
2012-12-31;CUIABA;222,2
2007-01-31;SERRINHA;5,8
2007-02-28;SERRINHA;164,1
2007-03-31;SERRINHA;71,9
2007-04-30;SERRINHA;40,9
2007-05-31;SERRINHA;103,1
2007-06-30;SERRINHA;87,5
2007-07-31;SERRINHA;61,5
2007-08-31;SERRINHA;31,2
2007-09-30;SERRINHA;72,8
2007-10-31;SERRINHA;15,1
2007-11-30;SERRINHA;25,2
2007-12-31;SERRINHA;56,5
2008-01-31;SERRINHA;1,9
2008-02-29;SERRINHA;75,4
2008-03-31;SERRINHA;59,8
2008-04-30;SERRINHA;19,5
2008-05-31;SERRINHA;60,2
2008-06-30;SERRINHA;82,1
2008-07-31;SERRINHA;49,3
2008-08-31;SERRINHA;44,8
2008-09-30;SERRINHA;34,6
2008-10-31;SERRINHA;32,5
2008-11-30;SERRINHA;32
2008-12-31;SERRINHA;123,4
2009-01-31;SERRINHA;41,7
2009-02-28;SERRINHA;81,1
2009-03-31;SERRINHA;2,3
2009-04-30;SERRINHA;57,9
2009-05-31;SERRINHA;169,8
2009-06-30;SERRINHA;71,9
2009-07-31;SERRINHA;43,3
2009-08-31;SERRINHA;59
2009-09-30;SERRINHA;3,4
2009-10-31;SERRINHA;62,6
2009-11-30;SERRINHA;,2
2009-12-31;SERRINHA;55,1
2010-01-31;SERRINHA;88,3
2010-02-28;SERRINHA;29,1
2010-03-31;SERRINHA;139
2010-04-30;SERRINHA;96,9
2010-05-31;SERRINHA;32,7
2010-06-30;SERRINHA;79,2
2010-07-31;SERRINHA;171,1
2010-08-31;SERRINHA;39,3
2010-09-30;SERRINHA;33
2010-10-31;SERRINHA;143
2010-11-30;SERRINHA;3,6
2010-12-31;SERRINHA;215,2
2011-01-31;SERRINHA;48,6
2011-02-28;SERRINHA;64,5
2011-03-31;SERRINHA;91,3
2011-04-30;SERRINHA;59,9
2011-05-31;SERRINHA;46,8
2011-06-30;SERRINHA;47,7
2011-07-31;SERRINHA;26,2
2011-08-31;SERRINHA;23,8
2011-09-30;SERRINHA;14,2
2011-10-31;SERRINHA;84
2011-11-30;SERRINHA;61,2
2011-12-31;SERRINHA;53
2012-01-31;SERRINHA;9,4
2012-02-29;SERRINHA;18
2012-03-31;SERRINHA;4,6
2012-04-30;SERRINHA;10,9
2012-05-31;SERRINHA;30,8
2012-06-30;SERRINHA;46,2
2012-07-31;SERRINHA;44,5
2012-08-31;SERRINHA;49,7
2012-09-30;SERRINHA;27,2
2012-10-31;SERRINHA;11,5
2012-11-30;SERRINHA;57,1
2012-12-31;SERRINHA;0
2007-01-31;RIO BRANCO;348,2
2007-02-28;RIO BRANCO;267,9
2007-03-31;RIO BRANCO;246,3
2007-04-30;RIO BRANCO;122,8
2007-05-31;RIO BRANCO;106
2007-06-30;RIO BRANCO;51,3
2007-07-31;RIO BRANCO;20,3
2007-08-31;RIO BRANCO;38,3
2007-09-30;RIO BRANCO;150,6
2007-10-31;RIO BRANCO;122,6
2007-11-30;RIO BRANCO;153,1
2007-12-31;RIO BRANCO;221,8
2008-01-31;RIO BRANCO;349,8
2008-02-29;RIO BRANCO;284,8
2008-03-31;RIO BRANCO;179
2008-04-30;RIO BRANCO;139,5
2008-05-31;RIO BRANCO;54,7
2008-06-30;RIO BRANCO;11,4
2008-07-31;RIO BRANCO;72,6
2008-08-31;RIO BRANCO;32,2
2008-09-30;RIO BRANCO;41,8
2008-10-31;RIO BRANCO;159,4
2008-11-30;RIO BRANCO;233,3
2008-12-31;RIO BRANCO;287,3
2009-01-31;RIO BRANCO;173,7
2009-02-28;RIO BRANCO;274,3
2009-03-31;RIO BRANCO;201,6
2009-04-30;RIO BRANCO;441
2009-05-31;RIO BRANCO;150,6
2009-06-30;RIO BRANCO;26,3
2009-07-31;RIO BRANCO;30,8
2009-08-31;RIO BRANCO;132
2009-09-30;RIO BRANCO;78,1
2009-10-31;RIO BRANCO;128,9
2009-11-30;RIO BRANCO;249,3
2009-12-31;RIO BRANCO;377,1
2010-01-31;RIO BRANCO;371,6
2010-02-28;RIO BRANCO;261,6
2010-03-31;RIO BRANCO;314,5
2010-04-30;RIO BRANCO;44,2
2010-05-31;RIO BRANCO;90,1
2010-06-30;RIO BRANCO;32,1
2010-07-31;RIO BRANCO;,6
2010-08-31;RIO BRANCO;37,5
2010-09-30;RIO BRANCO;22,9
2010-10-31;RIO BRANCO;178,3
2010-11-30;RIO BRANCO;275,3
2010-12-31;RIO BRANCO;237,4
2011-01-31;RIO BRANCO;209,9
2011-02-28;RIO BRANCO;176,4
2011-03-31;RIO BRANCO;263,3
